,n,const,sum,prod,polin,polin_horn,bub_sort,quick_sort,timsort
149,150,3.4000004234258085e-07,1.9979999706265517e-05,1.568000006955117e-05,0.0004345999997894978,3.0780000088270754e-05,0.0006178399999043904,0.0013016599998081802,0.0006424999999580904
150,151,2.7999994927085937e-07,2.105999992636498e-05,1.568000006955117e-05,0.00044008000004396307,2.983999984280672e-05,0.0006066000001737848,0.0018996200000401587,0.0006586799998331116
151,152,3.4000004234258085e-07,2.4820000180625357e-05,1.5999999959603883e-05,0.0004929400001856266,3.0079999851295726e-05,0.0007112200000847224,0.0013313200000993675,0.0006661399998847628
152,153,3.1999989005271343e-07,2.2360000002663583e-05,1.6200000027311033e-05,0.00045896000010543504,3.0679999690619296e-05,0.0006637599999521626,0.0013997400001244387,0.0006684799998765811
153,154,2.7999994927085937e-07,2.2580000222660602e-05,1.6200000027311033e-05,0.0004511600000114413,3.0160000096657314e-05,0.0006783599998016143,0.0015429399998538428,0.0007762399996863678
154,155,3.600001946324483e-07,2.3839999994379468e-05,1.740000006975606e-05,0.0005265600000711856,3.2439999995403926e-05,0.0007237400001031347,0.0015841200001887046,0.0008002800001122523
155,156,3.5999983083456755e-07,2.367999986745417e-05,1.7160000061267057e-05,0.0005180199997994351,3.16400000883732e-05,0.0007090200000675395,0.0016279799998301313,0.0007344400000874884
156,157,2.7999994927085937e-07,2.175999979954213e-05,1.6099999993457458e-05,0.00046165999992808793,3.483999971649609e-05,0.0006648399998084642,0.001482899999973597,0.0007065800000418676
157,158,3.1999989005271343e-07,2.1800000104121865e-05,1.740000006975606e-05,0.0004665600001317216,3.2060000012279485e-05,0.0006704200000967831,0.0014910400001099332,0.0007084799999574898
158,159,3.0000010156072674e-07,2.1639999977196568e-05,1.6079999841167592e-05,0.00046905999988666736,3.141999986837618e-05,0.0007022800000413554,0.0014912599999661325,0.0006993599999987055
159,160,2.7999994927085937e-07,2.1740000011050143e-05,1.6419999883510173e-05,0.00047505999973509463,3.233999996155035e-05,0.0007375999997748295,0.0015096600000106264,0.0007068800001434284
160,161,3.4000004234258085e-07,2.175999979954213e-05,1.6959999993559904e-05,0.00047486000003118536,3.370000013092067e-05,0.0007250200000271434,0.0015363800001068739,0.0007198200000857469
161,162,3.2000025385059416e-07,2.2199999875738285e-05,1.6519999917363748e-05,0.00048233999987132845,3.233999996155035e-05,0.0007123600000340958,0.0015372600002592663,0.0007213600001705345
162,163,3.0000010156072674e-07,2.207999968959484e-05,1.6200000027311033e-05,0.0004970199999661418,3.280000019003637e-05,0.0007530200000473997,0.0015981399999873247,0.0007351999996899394
163,164,3.0000010156072674e-07,2.1779999951831996e-05,1.6340000001946464e-05,0.0004804600001079962,3.326000005472451e-05,0.0007345600002736319,0.0016159200000402051,0.0007474800000636606
164,165,3.1999989005271343e-07,2.2399999943445435e-05,1.646000018808991e-05,0.00048270000006596093,3.271999994467478e-05,0.0007617399998707697,0.0016090999997686595,0.0007359799998084782
165,166,3.1999989005271343e-07,2.313999975740444e-05,1.6640000103507192e-05,0.0004907800001092255,3.3280000207014385e-05,0.0007450799999787705,0.0016156800000317161,0.0007467599996743956
166,167,3.4000004234258085e-07,1.9579999934649096e-05,1.6400000095018186e-05,0.0004902600001514656,3.6199999885866416e-05,0.0007453599999280413,0.001646180000170716,0.0007523799999034963
167,168,2.7999994927085937e-07,1.9940000129281543e-05,1.6419999883510173e-05,0.000492619999931776,3.529999994498212e-05,0.0007939999999507563,0.001671139999962179,0.0010444399998959853
168,169,3.5999983083456755e-07,2.3460000011255034e-05,1.8099999942933208e-05,0.000562279999940074,3.533999988576397e-05,0.0008172400001058122,0.001778339999873424,0.0007679800000914838
169,170,2.9999973776284606e-07,2.266000010422431e-05,1.6699999832781032e-05,0.0005024599999160273,3.3679999978630805e-05,0.0008070799998677103,0.0016484600000694627,0.0007605799997691065
170,171,2.7999994927085937e-07,2.198000001953915e-05,1.670000019657891e-05,0.0005138799999258481,3.4519999826443384e-05,0.000834480000048643,0.0017370800000207965,0.0007920200001535705
171,172,3.1999989005271343e-07,2.2460000036517157e-05,1.65599998581456e-05,0.0005067000001872657,3.38400001055561e-05,0.0008592999998654705,0.001815559999886318,0.0007751600001938641
172,173,3.5999983083456755e-07,2.0759999824804253e-05,1.6520000281161627e-05,0.0005094000000099186,3.3939999775611794e-05,0.0008154799998010276,0.0016962399997282774,0.0007852800001273863
173,174,3.1999989005271343e-07,2.1779999951831996e-05,1.6459999824292026e-05,0.0005138199998327764,3.455999976722524e-05,0.0008656199999677483,0.0017893799999001204,0.0007939000002807006
174,175,3.0000010156072674e-07,2.1460000061779284e-05,1.6459999824292026e-05,0.0005157200001121964,3.47400000464404e-05,0.0008465400002023671,0.0017917799999850104,0.0007972600000357488
175,176,3.0000010156072674e-07,2.2000000171829015e-05,1.666000025579706e-05,0.0005151400000613648,3.5199999911128546e-05,0.000886499999978696,0.0017740999999659834,0.0007970999999088235
176,177,3.1999989005271343e-07,2.198000001953915e-05,1.6820000018924476e-05,0.0005267800002911827,3.5459999708109535e-05,0.0008702799997990951,0.0017689799999061507,0.0008074400000623427
177,178,3.0000010156072674e-07,2.1740000011050143e-05,1.6840000171214342e-05,0.0007878799999161857,5.079999973531812e-05,0.0009255599998141406,0.001940180000019609,0.0009563799998431932
178,179,4.2000028770416976e-07,2.43800001044292e-05,1.8360000103712083e-05,0.0006023600002663443,3.7579999843728726e-05,0.0009834000000410014,0.0020426200000656534,0.0009613199999876088
179,180,3.5999983083456755e-07,2.2700000045006163e-05,1.8099999942933208e-05,0.000601240000105463,3.766000008909032e-05,0.000944819999858737,0.0021136800001841038,0.0009362600001622922
180,181,3.0000010156072674e-07,2.1919999926467427e-05,1.699999993434176e-05,0.0005362599997170037,3.616000030888244e-05,0.0008964800003013806,0.0018640800000866875,0.000839839999753167
181,182,2.7999994927085937e-07,2.2899999748915434e-05,1.7099999968195335e-05,0.0005336599999282044,3.51400001818547e-05,0.000914560000092024,0.001904340000328375,0.0008518800001183991
182,183,3.0000010156072674e-07,2.272000019729603e-05,1.7040000238921492e-05,0.000550199999997858,3.701999994518701e-05,0.0009204599999065976,0.0019492199997330317,0.0008683199997904012
183,184,3.5999983083456755e-07,2.243999988422729e-05,1.6880000111996195e-05,0.0005479600000398932,3.7080000038258734e-05,0.0009619600001315121,0.0019443799999862676,0.0008945199999288889
184,185,3.600001946324483e-07,2.2700000045006163e-05,1.670000019657891e-05,0.0005599600001005456,3.6040000122739005e-05,0.0009535400000459049,0.0021570199998677706,0.0008913800000300398
185,186,3.2000025385059416e-07,2.4699999994481913e-05,1.7239999942830762e-05,0.0005655400000250665,3.6199999885866416e-05,0.001041839999743388,0.002078379999875324,0.0008898799998860341
186,187,3.0000010156072674e-07,2.2739999985788016e-05,1.9599999723141083e-05,0.0005623599998216377,3.8459999996121044e-05,0.0009945000001607696,0.002002699999866309,0.0008914199999708217
187,188,3.600001946324483e-07,2.3119999968912453e-05,1.7579999985173343e-05,0.0005657599998812657,3.714000013133045e-05,0.0010208199997578048,0.00211749999980384,0.0014402400000108173
188,189,4.4000007619615645e-07,3.1959999978425914e-05,2.769999991869554e-05,0.0007615599999553524,3.676000014820602e-05,0.0009981600000173786,0.00205123999985517,0.0009233800003130455
189,190,3.4000004234258085e-07,2.2480000188807027e-05,1.7160000061267057e-05,0.0005830799997056602,3.929999984393362e-05,0.001012579999951413,0.002135419999831356,0.0009277400000428315
190,191,3.1999989005271343e-07,2.2900000112713313e-05,1.7359999765176327e-05,0.0005661999999574619,3.809999980148859e-05,0.0010059400003228803,0.002051459999711369,0.0009158599998045247
191,192,3.0000010156072674e-07,2.2460000036517157e-05,1.7300000035902485e-05,0.0005643600001349114,3.858000018226448e-05,0.0009859800000413088,0.002162740000130725,0.0009329200001957361
192,193,2.9999973776284606e-07,2.1299999934853987e-05,1.7220000154338776e-05,0.0005686000000423519,3.794000003836118e-05,0.001058519999787677,0.002193500000066706,0.0009280400001443923
193,194,3.1999989005271343e-07,2.2779999926569872e-05,1.7999999909079633e-05,0.0005708000000595348,3.9200000173877925e-05,0.001087080000070273,0.002227579999816953,0.0009326999999757391
194,195,3.399996785447001e-07,2.3739999960525893e-05,1.754000004439149e-05,0.0005762200002209283,3.790000009757932e-05,0.001048380000065663,0.002253259999997681,0.0009367400001792703
195,196,3.2000025385059416e-07,2.404000006208662e-05,1.76199999259552e-05,0.0005958000001555774,3.853999987768475e-05,0.0010605399998894426,0.0022054799999750687,0.0009498600000370061
196,197,3.5999983083456755e-07,2.3040000087348744e-05,1.768000001902692e-05,0.0005870799999684095,3.8800000038463625e-05,0.0011220800002774921,0.0022849799999676177,0.0009407800000190037
197,198,3.0000010156072674e-07,2.190000013797544e-05,1.746000016282778e-05,0.0005860600002051796,3.978000022470951e-05,0.0011022800001228461,0.002205100000355742,0.000951119999808725
198,199,4.0000013541430234e-07,2.2879999960423447e-05,1.8899999849963935e-05,0.0009233600001607555,5.751999997301027e-05,0.0015467199998965952,0.0035743200001888908,0.001119240000116406
199,200,2.9999973776284606e-07,2.3940000028233042e-05,1.9299999985378234e-05,0.000605839999843738,3.987999989476521e-05,0.0011096800000814256,0.00239185999998881,0.0009931799999321812
200,201,3.2000025385059416e-07,2.2139999782666563e-05,1.7440000010537916e-05,0.0006129400000645547,4.006000017398037e-05,0.0011147199998958967,0.0023386199998640224,0.0009827400001086062
201,202,2.8000031306874005e-07,2.2759999774280003e-05,1.7900000239023937e-05,0.0006126399999629939,3.9100000140024346e-05,0.0011008800000126939,0.002318559999912395,0.0009765999999217455
202,203,2.7999994927085937e-07,2.2119999994174577e-05,1.7600000137463213e-05,0.0006003599999530706,4.115999981877394e-05,0.0011662400000204797,0.002360680000128923,0.0010131800001545344
203,204,3.2000025385059416e-07,2.260000001115259e-05,1.8260000069858505e-05,0.0006046800001058728,4.103999999642838e-05,0.0011790399999881628,0.00243159999990894,0.001012579999951413
204,205,2.5999979698099195e-07,2.0740000036312267e-05,1.784000014595222e-05,0.0006737200001225574,5.256000004010275e-05,0.0011722999999619788,0.0024336999998922693,0.001074979999975767
205,206,2.600001607788727e-07,2.244000024802517e-05,1.720000000204891e-05,0.0006100200000219048,4.042000000481494e-05,0.0011445199997979216,0.0023796400000719586,0.0010052400000859052
206,207,3.7999998312443497e-07,2.328000009583775e-05,1.7999999909079633e-05,0.0006110400001489325,3.9800000013201495e-05,0.0011750599998777034,0.002420239999992191,0.0010259400001814355
207,208,3.4000004234258085e-07,2.29199999012053e-05,1.793999981600791e-05,0.0006100599999626866,3.985999974247534e-05,0.0012248200000612997,0.00255539999998291,0.0010354399997595464
208,209,2.600001607788727e-07,2.232000006188173e-05,1.774000011209864e-05,0.0006229399998119334,4.124000006413553e-05,0.0011844600001495564,0.0024513199998182243,0.001079340000069351
209,210,3.2000025385059416e-07,2.294000005349517e-05,1.8839999756892212e-05,0.0006166400002257433,4.1760000021895395e-05,0.001189940000040224,0.0026043999998364596,0.0010801799999171635
210,211,3.0000010156072674e-07,2.2319999698083847e-05,1.793999981600791e-05,0.0006257999997615116,4.217999994580168e-05,0.0012203199999930802,0.0024854600000253414,0.0010582999999314779
211,212,3.4000004234258085e-07,2.023999986704439e-05,1.742000022204593e-05,0.0006295399998634821,4.172000008111354e-05,0.0012069600001268555,0.002546480000091833,0.001068180000220309
212,213,2.600001607788727e-07,2.2000000171829015e-05,1.8319999799132348e-05,0.0006363600001350278,4.08600000810111e-05,0.0012360000000626314,0.002568040000187466,0.0010877599997911602
213,214,2.7999994927085937e-07,2.2399999943445435e-05,2.0120000044698827e-05,0.0006333399996947264,4.217999994580168e-05,0.001249679999818909,0.002566780000051949,0.0010762199999589939
214,215,3.0000010156072674e-07,2.2480000188807027e-05,1.768000001902692e-05,0.0006321199998637894,4.2360000225016845e-05,0.0012618400000064867,0.002591019999817945,0.001072040000144625
215,216,3.399996785447001e-07,2.2499999977299014e-05,1.8360000103712083e-05,0.00064165999974648,4.238000001350883e-05,0.001296159999765223,0.0026054799996927613,0.0011015200001565973
216,217,3.1999989005271343e-07,2.3199999850476162e-05,1.8260000069858505e-05,0.0006465200000093319,4.292000012355857e-05,0.0012630400000489318,0.0027457799998956032,0.001119979999930365
217,218,3.4000004234258085e-07,2.3939999664435163e-05,1.9940000129281543e-05,0.000647219999882509,4.311999982746784e-05,0.0013001999999687542,0.0028280399998038773,0.0011829799997940427
218,219,5.000001692678779e-07,2.6179999986197798e-05,1.8700000146054664e-05,0.0006938600003195461,4.227999997965526e-05,0.0012615999999979976,0.0027357800001482245,0.0011228200000914512
219,220,3.1999989005271343e-07,2.5580000146874228e-05,1.8339999951422214e-05,0.000706239999999525,4.508000019995961e-05,0.0013486799998645438,0.003460579999955371,0.0013199799999711105
220,221,4.1999992390628903e-07,2.5579999783076345e-05,1.8819999968400226e-05,0.000698019999981625,4.318000028433744e-05,0.001310620000003837,0.0028333400001429253,0.0011419200000091223
221,222,3.2000025385059416e-07,2.4800000028335488e-05,1.8740000086836517e-05,0.0006666799999948125,4.277999978512526e-05,0.0013048600001638988,0.002789100000154576,0.001145360000009532
222,223,3.5999983083456755e-07,2.679999997781124e-05,1.9080000129179098e-05,0.0006643200002145022,4.411999980220571e-05,0.0013503799997124587,0.002870479999910458,0.0011628799999016336
223,224,3.1999989005271343e-07,2.4779999876045622e-05,1.900000024761539e-05,0.0006668999998510116,4.456000024219975e-05,0.0014281400002801093,0.002940859999944223,0.0011633999998593935
224,225,3.2000025385059416e-07,2.507999997760635e-05,1.89200000022538e-05,0.0006717000000207918,4.4780000098398884e-05,0.0014024200001585996,0.0029435000000376022,0.0012616600000910695
225,226,3.8000034692231565e-07,2.5159999859170056e-05,1.9360000078449956e-05,0.0006756599999789614,4.4460000208346176e-05,0.001427260000127717,0.003049740000278689,0.001192580000133603
226,227,3.0000010156072674e-07,2.9179999910411424e-05,1.933999992616009e-05,0.0006715000003168825,4.523999996308703e-05,0.0014087999999901513,0.0029376000002230285,0.001240499999767053
227,228,3.9999977161642166e-07,2.4499999926774763e-05,1.9300000349176117e-05,0.0006847600001492537,4.59999999293359e-05,0.0014021000002685468,0.0030762200000026495,0.0012313399998674867
228,229,3.1999989005271343e-07,2.47800002398435e-05,1.9299999985378234e-05,0.0006785600002331193,4.537999993772246e-05,0.0014298199999757343,0.003127180000228691,0.0012815199999749894
229,230,3.2000025385059416e-07,2.5259999893023634e-05,1.8879999697674065e-05,0.0006836999997176463,4.587999974319246e-05,0.001425599999856786,0.00314436000007845,0.0012432199997419956
230,231,3.600001946324483e-07,2.473999993526377e-05,1.912000006996095e-05,0.0006952600000659004,4.652000025089365e-05,0.0014311599999928149,0.0031893999999738297,0.0012852799998654518
231,232,3.4000004234258085e-07,2.429999985906761e-05,1.9479999900795518e-05,0.0006915800000570016,4.5959999988554044e-05,0.00143473999996786,0.0032077200001367602,0.0013150600003427825
232,233,2.7999994927085937e-07,2.451999971526675e-05,1.8759999875328504e-05,0.0007024800001090625,4.704000020865351e-05,0.00155376000002434,0.00313133999989077,0.0012642200003028848
233,234,3.1999989005271343e-07,2.439999989292119e-05,1.907999976538122e-05,0.0006997399999818299,4.6240000301622786e-05,0.0015102199999091682,0.003225839999868185,0.0012556599998788443
234,235,3.0000010156072674e-07,2.466000005370006e-05,1.8840000120690092e-05,0.0006977199998800642,4.637999991246034e-05,0.0015375599999970292,0.003146279999782564,0.0012227200000779702
235,236,3.5999983083456755e-07,2.4840000332915223e-05,1.9559999782359227e-05,0.0007152800000767457,4.698000011558179e-05,0.0015721200001280523,0.0032381200002419065,0.0012924399998155423
236,237,3.1999989005271343e-07,2.514000007067807e-05,1.9600000086938962e-05,0.0007191199998487719,4.5959999988554044e-05,0.0015444000000570668,0.003357260000120732,0.001259619999837014
237,238,2.9999973776284606e-07,3.179999985150062e-05,1.9780000002356246e-05,0.0007129999998142011,4.838000022573396e-05,0.001610900000014226,0.00340758000020287,0.0013185800002247562
238,239,3.4000004234258085e-07,2.5739999910001642e-05,1.976000021386426e-05,0.0007175400001870003,4.785999990417622e-05,0.0015834599998925114,0.003230079999775626,0.0012846799996623303
239,240,3.5999983083456755e-07,2.5040000036824494e-05,1.8940000154543667e-05,0.0007143400001950795,4.740000003948808e-05,0.0016129400002682815,0.003408040000067558,0.0012837599999329541
240,241,6.400001439033076e-07,2.4800000028335488e-05,1.9400000019231813e-05,0.0007182000001193956,4.751999986183364e-05,0.0016047799999796553,0.0038016200000129175,0.0013318000001163455
241,242,3.4000004234258085e-07,2.5259999893023634e-05,1.9520000205375253e-05,0.0007298000000446336,4.7579999954905364e-05,0.0016332800001691793,0.0033440200000768527,0.0013140799997927387
