,Unnamed: 0,n,const,sum,prod,polin,polin_horn,bub_sort,quick_sort,timsort
464,464,465,7.999995432328433e-07,2.6799993065651505e-06,2.3240000155055894e-05,0.0016018799997254973,8.936000012909062e-05,0.0309108000004926,0.0009758600001077868,0.002125039999737055
465,465,466,7.80000482336618e-07,2.719998883549124e-06,2.3580000561196358e-05,0.0015815599999768892,9.087999969779047e-05,0.030410520000441463,0.0009414399999513988,0.002098660000774544
466,466,467,7.400005415547639e-07,2.7999994927085936e-06,2.3039999359752982e-05,0.0016047000000980914,9.309999986726326e-05,0.030797899999743094,0.000960280000072089,0.0021197999998548767
467,467,468,7.80000482336618e-07,3.139999171253294e-06,2.3020000662654637e-05,0.001582060000146157,9.534000018902588e-05,0.030274799999824614,0.0009959800001524855,0.002067760000500129
468,468,469,8.400002116104588e-07,2.7600006433203815e-06,2.308000039192848e-05,0.0015648000000510365,9.473999962210655e-05,0.03029368000024988,0.0009267999997973676,0.0020796000000700586
469,469,470,6.599999323952943e-07,2.800000220304355e-06,2.3040000814944506e-05,0.0018131000000721547,0.00010164000013901385,0.030524580000565037,0.0009305199997470483,0.0020719199994346125
470,470,471,9.599996701581406e-07,2.760001370916143e-06,2.325999957975e-05,0.0015132000000448898,9.473999962210655e-05,0.030483720000120233,0.0010262399999191984,0.0021561599998676678
471,471,472,7.199996616691352e-07,2.680000034160912e-06,2.3119999968912453e-05,0.001614279999557766,9.717999964777844e-05,0.030294540000249982,0.000987619999796152,0.0020654599997214974
472,472,473,8.000006346264854e-07,2.680000034160912e-06,2.3320000036619603e-05,0.00146182000025874,0.00012255999972694555,0.030882059999930787,0.001131599999644095,0.0021714800001063853
473,473,474,9.20000093174167e-07,2.7800000680144875e-06,2.339999919058755e-05,0.0019007800001418216,9.25799999095034e-05,0.031357560000469666,0.0010454399998707233,0.0020922199997585266
474,474,475,7.599996024509892e-07,2.7799993404187263e-06,2.342000079806894e-05,0.0015845600002649008,8.651999996800441e-05,0.031015380000462764,0.0009453799997572787,0.0021341799998481287
475,475,476,1.0200001270277426e-06,2.7800000680144875e-06,2.3219999275170266e-05,0.0016203200000745712,9.422000039194245e-05,0.03201004000002285,0.0009620599994377699,0.0021273399997880915
476,476,477,9.999999747378752e-07,2.7800000680144875e-06,2.3879999935161324e-05,0.0016419999999925494,9.491999990132171e-05,0.03170220000029076,0.0009770999997272157,0.0021577600004093252
477,477,478,9.20000093174167e-07,2.720000338740647e-06,2.347999907215126e-05,0.0016627000000880795,9.676000008767004e-05,0.03179822000056447,0.0009306999996624654,0.0021038799997768363
478,478,479,8.400002116104588e-07,2.7800000680144875e-06,2.350000067963265e-05,0.0016501399997650881,9.224000023095868e-05,0.03120233999979973,0.0009451199999602976,0.0021166600006836235
479,479,480,7.999995432328433e-07,2.7800000680144875e-06,2.3659999715164304e-05,0.001629799999500392,0.00010159999983443412,0.031232699999964093,0.0009792799992283108,0.002162540000426816
480,480,481,9.399998816661535e-07,2.8000009479001165e-06,2.367999986745417e-05,0.002269759999762755,0.00012003999945591204,0.03194084000024304,0.0009600000008504141,0.002148959999976796
481,481,482,8.600003639003261e-07,2.800000220304355e-06,2.373999886913225e-05,0.0016067399992607536,9.857999975793064e-05,0.032127139999647635,0.000981059999685385,0.0022117599997727665
482,482,483,9.60000033956021e-07,2.7199996111448856e-06,2.3860000510467216e-05,0.0018028800001047786,0.000100880000172765,0.0325425200000609,0.0009612600006221328,0.002230459999555024
483,483,484,8.599996363045649e-07,2.8200003725942226e-06,2.3940000392030925e-05,0.0018224999999802093,9.546000001137144e-05,0.0320493199997145,0.0009854800002358386,0.002160860000003595
484,484,485,7.400001777568831e-07,2.7999994927085936e-06,2.5240000104531647e-05,0.0014875200002279598,9.299999983340968e-05,0.031740139999601534,0.000990540000566398,0.0021797000001242853
485,485,486,1.079999856301583e-06,4.219999391352758e-06,2.3899999359855428e-05,0.0016213600007176866,0.00010321999980078543,0.032360559999506225,0.0009511399999610149,0.0022127200001705203
486,486,487,8.200000593205915e-07,2.9199996788520367e-06,2.4200000189011918e-05,0.0018268200004968095,0.00010265999990224372,0.033297260000472305,0.000990580000143382,0.002164059999631718
487,487,488,9.999996109399944e-07,2.820001100189984e-06,2.4020000273594634e-05,0.001612599999862141,0.000100880000172765,0.03289647999918088,0.0010066999999253313,0.0022253600000112783
488,488,489,7.799997547408565e-07,2.9800001357216386e-06,2.4119998852256685e-05,0.0016317599998728837,8.890000026440248e-05,0.03318428000020504,0.0011056200000894023,0.0024371999999857506
489,489,490,1.6200006939470769e-06,2.8199989174026997e-06,2.3939999664435163e-05,0.0015571599997201704,9.510000018053688e-05,0.03290679999990971,0.0010182400001212957,0.0022249199995712844
490,490,491,1.259999771718867e-06,2.8800001018680633e-06,2.4640000629005953e-05,0.001554099999702885,9.752000041771679e-05,0.03362384000065504,0.0010285800002748148,0.0022287199994025287
491,491,492,8.200000593205915e-07,2.8799993742723016e-06,2.4100001610349864e-05,0.0019037800000660356,0.0001061000002664514,0.03335888000037812,0.0009828599999309518,0.002210639999611885
492,492,493,9.60000033956021e-07,2.8599992219824343e-06,2.423999903840013e-05,0.0016967599996860372,9.688000027381348e-05,0.03401063999990584,0.0010303400002158014,0.0034100000000762518
493,493,494,9.399998816661535e-07,2.9199996788520367e-06,2.429999949526973e-05,0.001579640000272775,0.00010010000005422626,0.03376287999999476,0.001053719999981695,0.002270519999365206
494,494,495,9.60000397753902e-07,2.8800001018680633e-06,2.4340000527445228e-05,0.0015495600004214794,9.815999983402436e-05,0.03367655999973067,0.0010311199999705422,0.002250820000335807
495,495,496,7.200003892648966e-07,2.920000406447798e-06,2.4300000222865493e-05,0.001691740000023856,9.592000023985748e-05,0.0332836599995062,0.001128900000549038,0.002340100000219536
496,496,497,8.000006346264854e-07,2.920000406447798e-06,2.4560000019846485e-05,0.0017351600003166824,9.87600000371458e-05,0.03409157999994932,0.000988080000388436,0.0022275399995123736
497,497,498,8.399998478125781e-07,2.939998375950381e-06,2.4500001018168405e-05,0.001724819999799365,0.00010777999996207656,0.034400219999952235,0.001009400000111782,0.0022497000005387235
498,498,499,8.399998478125781e-07,2.900000981753692e-06,2.4619999021524563e-05,0.0015496200005145511,9.727999968163205e-05,0.03410152000033122,0.0010022600003139817,0.0023052799995639363
499,499,500,9.20000093174167e-07,2.900000981753692e-06,2.4500000290572643e-05,0.0019426799997745547,0.00010070000025734771,0.03472808000042278,0.0010455600004206644,0.002201119999517686
500,500,501,7.399998139590025e-07,2.939999831141904e-06,2.458000017213635e-05,0.001868779999858816,0.00010641999979270622,0.03600836000041454,0.001106840000647935,0.002321380000284989
501,501,502,9.200004569720476e-07,2.920000406447798e-06,2.8619999648071824e-05,0.0017332199997326825,9.17599998501828e-05,0.03460610000001907,0.0010050199998659082,0.002285140000094543
502,502,503,7.999999070307239e-07,3.280000964878127e-06,2.659999954630621e-05,0.0017237800002476431,0.0001052800002071308,0.03525389999995241,0.0011383600005501649,0.0024325999998836773
503,503,504,7.80000482336618e-07,2.939999831141904e-06,2.451999971526675e-05,0.0019559600001230137,0.00011415999979362825,0.03522545999949216,0.0010466199997608784,0.002222759999858681
504,504,505,7.199996616691352e-07,2.9000002541579306e-06,2.474000139045529e-05,0.0016436600002634806,9.870000030787196e-05,0.0348191199995199,0.001167460000215215,0.0024261400001705626
505,505,506,1.1199997970834377e-06,2.9199996788520367e-06,2.4899999698391184e-05,0.0021177599999646192,0.0001248400003532879,0.03519021999964025,0.0010337199997593415,0.0022467199996754057
506,506,507,7.400001777568831e-07,2.8800008294638245e-06,2.4820000544423237e-05,0.0019248799995693843,0.00010041999994427895,0.0362773599994398,0.0010037600000941892,0.002376779999758582
507,507,508,8.400002116104588e-07,2.9199996788520367e-06,2.5079999613808467e-05,0.00174589999987802,0.00010446000051160808,0.036050440000326485,0.0009623200003261443,0.002305860000342364
508,508,509,1.1800002539530396e-06,2.9199996788520367e-06,2.5119999918388203e-05,0.0017151200001535472,0.00010219999930995982,0.03593335999976262,0.0010994999996910338,0.0023840400001063247
509,509,510,8.199996955227106e-07,2.9000002541579306e-06,2.527999968151562e-05,0.0017290399995545161,0.00010850000035134144,0.036377599999832456,0.0010615200000756886,0.0023815799999283628
510,510,511,7.999991794349627e-07,3.0800001695752144e-06,2.530000128899701e-05,0.0017707999999402094,9.45199997659074e-05,0.03596754000027432,0.0010681799998565114,0.002316199999768287
511,511,512,8.600003639003261e-07,3.1800009310245514e-06,2.5160000222967938e-05,0.0017877000002044954,0.00010337999992771074,0.03611321999960637,0.001023699999495875,0.0020724199999676784
512,512,513,8.400002116104588e-07,3.120000474154949e-06,2.5380001170560716e-05,0.0019158400002197602,0.0001120600001740968,0.036524360000112215,0.0011583599996811244,0.002066800000102376
513,513,514,1.1000003723893314e-06,3.2199997804127635e-06,2.542000001994893e-05,0.0017246800001885275,0.00011068000021623448,0.03648677999990469,0.0010877599997911602,0.002134700000169687
514,514,515,9.20000093174167e-07,3.2199997804127635e-06,2.5380001170560716e-05,0.001803239999935613,0.00010335999977542087,0.03747871999948984,0.0010996200002409751,0.002195320000100765
515,515,516,1.059999704011716e-06,3.019999712705612e-06,2.5260000256821513e-05,0.0019374599996808683,0.00010126000051968732,0.0375268199997663,0.001049459999558167,0.002128179999999702
516,516,517,7.800001185387373e-07,3.1999996281228958e-06,2.5380000442964958e-05,0.0017843199999333593,0.00010572000028332696,0.03830764000013005,0.0010952199998428113,0.002115800000319723
517,517,518,8.599996363045649e-07,3.1600000511389224e-06,2.5380000442964958e-05,0.002040800000395393,0.00011580000027606729,0.03804090000048745,0.0011556400000699795,0.0021304599995346507
518,518,519,7.400001777568831e-07,3.139999898849055e-06,2.7000001136912032e-05,0.0017589999999472641,9.387999889440836e-05,0.03672953999994207,0.0009995799999160226,0.0021897399998124455
519,519,520,8.199996955227106e-07,3.260000084992498e-06,2.4060000578174366e-05,0.0020167799997580006,0.000102119999792194,0.036955260000104316,0.001144160000330885,0.002300719999766443
520,520,521,9.399998816661535e-07,3.0200004403013737e-06,2.7299999783281236e-05,0.0023825199994462307,0.00010419999998703133,0.03668232000018179,0.0011382600001525133,0.002309059999606689
521,521,522,7.800001185387373e-07,3.1600000511389224e-06,2.8660000680247322e-05,0.0017832000005000735,0.00010403999986010604,0.0380827799999679,0.0010159800000110407,0.002132100000380888
522,522,523,8.600000001024454e-07,3.1600000511389224e-06,2.5979999190894886e-05,0.0017808199998398774,9.707999997772275e-05,0.03667592000019795,0.001041780000014114,0.0021307200000592274
523,523,524,8.600000001024454e-07,3.159999323543161e-06,2.5739999546203763e-05,0.0017257600000448294,9.695999979157932e-05,0.037562659999821335,0.0011116599998786114,0.0021289799999067325
524,524,525,8.600000001024454e-07,3.259999357396737e-06,2.5740001728991046e-05,0.0018029599999863427,9.611999994376674e-05,0.039341159999821684,0.00110473999993701,0.00213592000072822
525,525,526,7.000002369750291e-07,3.240000660298392e-06,2.5780000578379257e-05,0.0016632200004096376,0.00010536000008869452,0.037837819999549535,0.0011193400001502595,0.002189880000150879
526,526,527,1.1199997970834377e-06,3.260000084992498e-06,2.615999910631217e-05,0.001784320000297157,9.710000049381049e-05,0.03789640000031795,0.0011582999999518507,0.002206739999746787
527,527,528,8.600003639003261e-07,3.139999898849055e-06,2.5859999732347204e-05,0.0016899599999305793,0.00010330000004614705,0.03841429999956745,0.0010645199996361042,0.002216939999925671
528,528,529,7.999995432328433e-07,3.300000389572233e-06,2.590000003692694e-05,0.0017316599994956052,0.0001060999999026535,0.038645939999696566,0.0010947000006126472,0.002370320000045467
529,529,530,8.999999408842995e-07,3.0000002880115064e-06,2.6139998954022304e-05,0.0020578600000590087,0.00012847999969380907,0.03876183999964269,0.001118499999574851,0.0021968600005493498
530,530,531,8.799997885944323e-07,3.2800002372823655e-06,2.6219998835586013e-05,0.0018360800000664312,0.00010615999963192736,0.040085499999986486,0.001087579999875743,0.002189359999829321
531,531,532,7.80000482336618e-07,3.0399998649954798e-06,2.6059999072458595e-05,0.0017054399992048276,0.00010885999945458024,0.039323860000149584,0.0011106200003268897,0.0022081399994931415
532,532,533,7.800001185387373e-07,3.019999712705612e-06,2.610000083222985e-05,0.001825779999489896,0.00010718000048655084,0.038793299999815636,0.0011658599996735575,0.002137959999890881
533,533,534,1.2400003470247612e-06,3.0200004403013737e-06,2.4219999613706022e-05,0.0017689399999653687,0.00010675999983504879,0.03924406000005547,0.0010922999998001614,0.002211640000314219
534,534,535,8.199996955227106e-07,3.039999137399718e-06,2.4560000019846485e-05,0.0018875599998864343,0.0001073200000973884,0.04445955999981379,0.0011074599999119528,0.0022424000002502
535,535,536,7.400001777568831e-07,2.9999995604157447e-06,2.4419999681413175e-05,0.0018043399999442048,0.00010644000030879396,0.040554120000160766,0.0011254999997618142,0.0022558000000572065
536,536,537,1.2999993487028404e-06,2.9800001357216386e-06,2.6079999952344223e-05,0.0016809400000056484,0.00010750000001280567,0.040112339999905086,0.0011572800005524187,0.0022340000003168827
537,537,538,9.800005500437692e-07,3.3199990866705776e-06,2.6300000172341242e-05,0.0020978399999876268,0.00011745999945560472,0.04028822000036599,0.0011684800003422427,0.0021930999999312923
538,538,539,1.1000000085914508e-06,3.1600000511389224e-06,2.6919999800156803e-05,0.001847940000152448,0.00010908000040217302,0.04044595999985177,0.0011675000001559964,0.0022325799996906425
539,539,540,1.1999996786471457e-06,3.2999996619764715e-06,2.6660000730771572e-05,0.002163319999817759,0.00010833999986061826,0.04161931999988155,0.0012993199998163618,0.0024305199996888407
540,540,541,9.000003046821804e-07,3.3600015740375964e-06,2.6920001255348323e-05,0.0017494200001237914,0.00010953999990306328,0.04088771999995515,0.0011823200002254453,0.0022267999996984146
541,541,542,1.120000524679199e-06,3.3000011171679945e-06,2.705999868339859e-05,0.0019136199989588925,0.00010738000019046012,0.040912439999738134,0.0011534000004758127,0.002259079999566893
542,542,543,8.999999408842995e-07,3.3000011171679945e-06,2.6839999918593094e-05,0.0018983000001753679,0.0001358800000161864,0.0445839199994225,0.0011071000000811182,0.0021878400002606213
543,543,544,6.999991455813868e-07,3.239999932702631e-06,2.7839999529533088e-05,0.0018531599998823367,0.0001004799996735528,0.04101030000019819,0.001189879999947152,0.0022449600000982173
544,544,545,1.1400003131711856e-06,3.339999238960445e-06,2.6760000037029385e-05,0.001930999999603955,0.00010426000008010306,0.04160541999990528,0.0011737600005290005,0.002406480000718148
545,545,546,8.999999408842995e-07,3.260000084992498e-06,2.6819999766303228e-05,0.001916179999898304,0.00010822000040207058,0.04200488000060432,0.0011734000003343682,0.0022499000002426327
546,546,547,8.200000593205915e-07,3.2600008125882594e-06,2.6960000832332297e-05,0.0017744199998560362,0.00010192000008828471,0.04145792000053916,0.0010886200005188584,0.002305440000418457
547,547,548,6.800004484830424e-07,3.079999441979453e-06,2.719999974942766e-05,0.0018464799999492246,0.00010731999973359052,0.04230481999948097,0.0011426400003983874,0.002323319999777596
548,548,549,1.2200001947348937e-06,3.0999995942693205e-06,2.514000007067807e-05,0.00189250000003085,0.00010975999975926244,0.042183400000067185,0.0011401999992813215,0.0023208000002341573
549,549,550,1.079999856301583e-06,3.0800001695752144e-06,2.5499999901512636e-05,0.0017995399997744247,0.00011181999943801201,0.04231419999996433,0.0011788600000727455,0.002333400000134134
